x-axis,1
second,Volt
+7.990100000E-03,+3.418096221983E+00
+7.990110000E-03,+3.418096221983E+00
+7.990120000E-03,+3.351150617003E+00
+7.990130000E-03,+3.312895985457E+00
+7.990140000E-03,+3.293768669996E+00
+7.990150000E-03,+3.465914511362E+00
+7.990160000E-03,+3.398968906180E+00
+7.990170000E-03,+3.360714274774E+00
+7.990180000E-03,+3.389405248348E+00
+7.990190000E-03,+3.351150617065E+00
+7.990200000E-03,+3.456350853450E+00
+7.990210000E-03,+3.360714274896E+00
+7.990220000E-03,+3.418096221983E+00
+7.990230000E-03,+3.418096221983E+00
+7.990240000E-03,+3.418096221983E+00
+7.990250000E-03,+3.418096221983E+00
+7.990260000E-03,+3.418096221965E+00
+7.990270000E-03,+3.379841590596E+00
+7.990280000E-03,+3.418096221983E+00
+7.990290000E-03,+3.465914511203E+00
+7.990300000E-03,+2.796458461519E+00
+7.990310000E-03,+558.562523703E-03
+7.990320000E-03,-464.748866856E-03
+7.990330000E-03,-397.803261778E-03
+7.990340000E-03,+147.325235600E-03
+7.990350000E-03,+329.034735170E-03
+7.990360000E-03,+137.761577964E-03
+7.990370000E-03,+51.688657419E-03
+7.990380000E-03,+51.688656966E-03
+7.990390000E-03,-5.693290182E-03
+7.990400000E-03,+70.815973161E-03
+7.990410000E-03,+109.070604212E-03
+7.990420000E-03,+13.434025658E-03
+7.990430000E-03,+70.815972984E-03
+7.990440000E-03,+22.997683490E-03
+7.990450000E-03,+13.434026092E-03
+7.990460000E-03,+42.124999666E-03
+7.990470000E-03,-63.075236719E-03
+7.990480000E-03,+42.124999153E-03
+7.990490000E-03,-5.693289571E-03
+7.990500000E-03,+22.997684003E-03
+7.990510000E-03,+51.688657578E-03
+7.990520000E-03,+70.815972984E-03
+7.990530000E-03,-24.820605234E-03
+7.990540000E-03,+3.870368004E-03
+7.990550000E-03,+3.870368004E-03
+7.990560000E-03,+22.997682994E-03
+7.990570000E-03,+3.870368004E-03
+7.990580000E-03,+22.997683331E-03
+7.990590000E-03,-53.511578729E-03
+7.990600000E-03,-24.820605155E-03
+7.990610000E-03,+3.870368004E-03
+7.990620000E-03,+3.870368004E-03
+7.990630000E-03,+13.434025420E-03
+7.990640000E-03,+3.870368004E-03
+7.990650000E-03,+3.870368004E-03
+7.990660000E-03,+3.870368004E-03
+7.990670000E-03,-24.820605075E-03
+7.990680000E-03,+70.815972984E-03
+7.990690000E-03,+32.561342073E-03
+7.990700000E-03,+3.870368004E-03
+7.990710000E-03,+3.870368004E-03
+7.990720000E-03,-15.256947164E-03
+7.990730000E-03,+61.252314577E-03
+7.990740000E-03,+42.124999984E-03
+7.990750000E-03,-130.020841381E-03
+7.990760000E-03,-34.384262827E-03
+7.990770000E-03,+13.434025261E-03
+7.990780000E-03,-63.075236976E-03
+7.990790000E-03,-43.947921888E-03
+7.990800000E-03,-5.693290482E-03
+7.990810000E-03,-53.511577836E-03
+7.990820000E-03,+3.870368004E-03
+7.990830000E-03,-5.693288519E-03
+7.990840000E-03,+3.870368004E-03
+7.990850000E-03,+51.688656587E-03
+7.990860000E-03,+70.815972984E-03
+7.990870000E-03,-5.693290562E-03
+7.990880000E-03,-24.820604836E-03
+7.990890000E-03,+3.870368004E-03
+7.990900000E-03,-34.384262668E-03
+7.990910000E-03,+13.434025102E-03
+7.990920000E-03,+3.870368004E-03
+7.990930000E-03,-15.256946925E-03
+7.990940000E-03,+3.870368004E-03
+7.990950000E-03,+1.447982704803E+00
+7.990960000E-03,+1.878347308257E+00
+7.990970000E-03,+2.605185306019E+00
+7.990980000E-03,+2.959040644142E+00
+7.990990000E-03,+3.131186485507E+00
+7.991000000E-03,+3.265077697174E+00
+7.991010000E-03,+3.341586958279E+00
+7.991020000E-03,+3.274641352406E+00
+7.991030000E-03,+3.284205012023E+00
+7.991040000E-03,+3.322459642536E+00
+7.991050000E-03,+3.351150617003E+00
+7.991060000E-03,+3.389405250274E+00
+7.991070000E-03,+3.370277931774E+00
+7.991080000E-03,+3.418096221983E+00
+7.991090000E-03,+3.389405249382E+00
+7.991100000E-03,+3.351150617976E+00
+7.991110000E-03,+3.341586961117E+00
+7.991120000E-03,+3.293768668882E+00
+7.991130000E-03,+3.418096221983E+00
+7.991140000E-03,+3.446787197582E+00
+7.991150000E-03,+3.360714275887E+00
+7.991160000E-03,+3.322459644481E+00
+7.991170000E-03,+3.351150618055E+00
+7.991180000E-03,+3.341586961276E+00
+7.991190000E-03,+3.456350856625E+00
+7.991200000E-03,+3.312895983414E+00
+7.991210000E-03,+3.389405246226E+00
+7.991220000E-03,+3.341586958040E+00
+7.991230000E-03,+3.427659882078E+00
+7.991240000E-03,+3.418096221983E+00
+7.991250000E-03,+3.418096221983E+00
+7.991260000E-03,+3.408532565283E+00
+7.991270000E-03,+3.398968905109E+00
+7.991280000E-03,+3.303332326555E+00
+7.991290000E-03,+3.351150617003E+00
+7.991300000E-03,+3.418096221983E+00
+7.991310000E-03,+3.351150618214E+00
+7.991320000E-03,+3.389405247198E+00
+7.991330000E-03,+3.351150617003E+00
+7.991340000E-03,+3.370277933957E+00
+7.991350000E-03,+3.398968907531E+00
+7.991360000E-03,+3.360714276125E+00
+7.991370000E-03,+3.389405249700E+00
+7.991380000E-03,+3.351150618294E+00
+7.991390000E-03,+3.418096221983E+00
+7.991400000E-03,+3.360714273544E+00
+7.991410000E-03,+3.418096221983E+00
+7.991420000E-03,+3.332023302631E+00
+7.991430000E-03,+3.408532562782E+00
+7.991440000E-03,+3.418096221983E+00
+7.991450000E-03,+3.351150618373E+00
+7.991460000E-03,+3.389405247039E+00
+7.991470000E-03,+3.408532565522E+00
+7.991480000E-03,+3.379841587758E+00
+7.991490000E-03,+3.351150617003E+00
+7.991500000E-03,+3.418096221983E+00
+7.991510000E-03,+3.418096221983E+00
+7.991520000E-03,+3.418096221983E+00
+7.991530000E-03,+3.427659876916E+00
+7.991540000E-03,+3.418096221983E+00
+7.991550000E-03,+3.351150617003E+00
+7.991560000E-03,+3.351150617003E+00
+7.991570000E-03,+3.360714276364E+00
+7.991580000E-03,+3.379841589049E+00
+7.991590000E-03,+3.418096221983E+00
+7.991600000E-03,+3.360714271777E+00
+7.991610000E-03,+3.408532565681E+00
+7.991620000E-03,+3.351150617003E+00
+7.991630000E-03,+3.465914512829E+00
+7.991640000E-03,+3.475478167523E+00
+7.991650000E-03,+3.418096221983E+00
+7.991660000E-03,+3.284205012023E+00
