x-axis,1,2
second,Volt,Volt
+5.500100E-03,-495.815925E-03,-31.589965E-03
+5.502600E-03,-512.552327E-03,-39.958166E-03
+5.505100E-03,-495.815925E-03,-48.326367E-03
+5.507600E-03,-495.815925E-03,-56.694567E-03
+5.510100E-03,-529.288728E-03,-14.853564E-03
+5.512600E-03,-512.552327E-03,+10.251038E-03
+5.515100E-03,-479.079524E-03,+10.251038E-03
+5.517600E-03,-529.288728E-03,+43.723840E-03
+5.520100E-03,-495.815925E-03,+1.882837E-03
+5.522600E-03,-512.552327E-03,+43.723840E-03
+5.525100E-03,-529.288728E-03,+43.723840E-03
+5.527600E-03,-495.815925E-03,+77.196643E-03
+5.530100E-03,-495.815925E-03,+26.987439E-03
+5.532600E-03,-512.552327E-03,+77.196643E-03
+5.535100E-03,-504.184126E-03,+26.987439E-03
+5.537600E-03,-529.288728E-03,+10.251038E-03
+5.540100E-03,-470.711323E-03,+52.092041E-03
+5.542600E-03,-495.815925E-03,+60.460242E-03
+5.545100E-03,-437.238521E-03,+77.196643E-03
+5.547600E-03,-495.815925E-03,+110.669445E-03
+5.550100E-03,-428.870320E-03,+135.774047E-03
+5.552600E-03,-462.343123E-03,+144.142248E-03
+5.555100E-03,-428.870320E-03,+169.246850E-03
+5.557600E-03,-361.924715E-03,+144.142248E-03
+5.560100E-03,-412.133919E-03,+119.037646E-03
+5.562600E-03,-428.870320E-03,+127.405846E-03
+5.565100E-03,-403.765718E-03,+119.037646E-03
+5.567600E-03,-395.397518E-03,+177.615050E-03
+5.570100E-03,-370.292916E-03,+177.615050E-03
+5.572600E-03,-378.661117E-03,+211.087853E-03
+5.575100E-03,-395.397518E-03,+177.615050E-03
+5.577600E-03,-395.397518E-03,+211.087853E-03
+5.580100E-03,-370.292916E-03,+185.983251E-03
+5.582600E-03,-361.924715E-03,+211.087853E-03
+5.585100E-03,-370.292916E-03,+236.192455E-03
+5.587600E-03,-395.397518E-03,+211.087853E-03
+5.590100E-03,-328.451913E-03,+269.665257E-03
+5.592600E-03,-328.451913E-03,+211.087853E-03
+5.595100E-03,-353.556515E-03,+244.560655E-03
+5.597600E-03,-328.451913E-03,+244.560655E-03
+5.600100E-03,-294.979110E-03,+244.560655E-03
+5.602600E-03,-311.715512E-03,+244.560655E-03
+5.605100E-03,-269.874508E-03,+278.033458E-03
+5.607600E-03,-328.451913E-03,+278.033458E-03
+5.610100E-03,-286.610910E-03,+278.033458E-03
+5.612600E-03,-261.506308E-03,+261.297056E-03
+5.615100E-03,-286.610910E-03,+328.242661E-03
