x-axis,1,4
second,Volt,Volt
-25.00000E-03,-535.56484E-03,+610.04183E-03
-24.97500E-03,+1.87029371E+00,+476.15062E-03
-24.95000E-03,+1.25673132E+00,+545.24183E-03
-24.92500E-03,-1.28033295E+00,+445.89622E-03
-24.90000E-03,+1.27926712E+00,+275.31380E-03
-24.87500E-03,+1.12530964E+00,+361.67781E-03
-24.85000E-03,+948.83030E-03,+312.00501E-03
-24.82500E-03,+1.18796404E+00,+370.26022E-03
-24.80000E-03,+718.38695E-03,+208.36820E-03
-24.77500E-03,-624.07445E-03,+162.98660E-03
-24.75000E-03,-933.58119E-03,+152.15061E-03
-24.72500E-03,+1.77576526E+00,+208.36820E-03
-24.70000E-03,+1.39299801E+00,+74.47699E-03
-24.67500E-03,+490.95301E-03,+117.71298E-03
-24.65000E-03,+1.09173583E+00,+100.44018E-03
-24.62500E-03,+1.53650962E+00,+7.53138E-03
-24.60000E-03,-104.70265E-03,+65.89457E-03
-24.57500E-03,-383.65892E-03,-33.55901E-03
-24.55000E-03,-1.43223887E+00,-102.54224E-03
-24.52500E-03,+1.36753292E+00,-186.76065E-03
-24.50000E-03,+71.68265E-03,-182.57742E-03
-24.47500E-03,+614.44013E-03,-126.35983E-03
-24.45000E-03,+854.85567E-03,-214.97742E-03
-24.42500E-03,+624.50636E-03,-139.55738E-03
-24.40000E-03,+1.16127287E+00,-260.25104E-03
-24.37500E-03,+180.04257E-03,-357.34306E-03
-24.35000E-03,+1.56484829E+00,-374.61587E-03
-24.32500E-03,-31.55012E-03,-329.45022E-03
-24.30000E-03,+663.04710E-03,-482.97579E-03
-24.27500E-03,+613.54846E-03,-463.44941E-03
-24.25000E-03,+1.04152314E+00,-510.65268E-03
-24.22500E-03,+1.06735050E+00,-594.87109E-03
-24.20000E-03,+466.90554E-03,-545.19828E-03
-24.17500E-03,+342.15055E-03,-627.48704E-03
-24.15000E-03,+495.86422E-03,-543.26863E-03
-24.12500E-03,+798.97593E-03,-726.83265E-03
-24.10000E-03,+683.63932E-03,-757.19502E-03
-24.07500E-03,-298.88670E-03,-728.87027E-03
-24.05000E-03,-362.40491E-03,-741.95984E-03
-24.02500E-03,+497.92970E-03,-799.99911E-03
-24.00000E-03,+269.52397E-03,-862.76148E-03
-23.97500E-03,+1.19450883E+00,-824.03265E-03
-23.95000E-03,-645.00453E-03,-806.75985E-03
-23.92500E-03,+868.60703E-03,-923.37825E-03
-23.90000E-03,+35.62537E-03,-862.76148E-03
-23.87500E-03,-181.83639E-03,-929.70709E-03
-23.85000E-03,+592.18648E-03,-996.65269E-03
-23.82500E-03,+399.12398E-03,-996.65269E-03
-23.80000E-03,+159.66631E-03,-1.03785106E+00
-23.77500E-03,+201.06670E-03,-1.11144943E+00
-23.75000E-03,+637.02819E-03,-1.06359830E+00
-23.72500E-03,+470.90067E-03,-1.07421834E+00
-23.70000E-03,+228.75751E-03,-1.09149114E+00
-23.67500E-03,+110.50553E-03,-1.15232386E+00
-23.65000E-03,+632.73698E-03,-1.25992795E+00
-23.62500E-03,+506.62009E-03,-1.26443511E+00
-23.60000E-03,+272.08756E-03,-1.16745106E+00
-23.57500E-03,+276.76888E-03,-1.28406947E+00
-23.55000E-03,-11.80778E-03,-1.33138072E+00
-23.52500E-03,+178.00495E-03,-1.31646947E+00
-23.50000E-03,+538.14235E-03,-1.22967356E+00
-23.47500E-03,-299.75051E-03,-1.34886947E+00
-23.45000E-03,+399.29814E-03,-1.33159667E+00
-23.42500E-03,+47.32518E-03,-1.33138072E+00
-23.40000E-03,-144.17339E-03,-1.36399667E+00
-23.37500E-03,+62.74845E-03,-1.50153123E+00
-23.35000E-03,+126.17261E-03,-1.52642858E+00
-23.32500E-03,+218.98736E-03,-1.46527193E+00
-23.30000E-03,-42.03432E-03,-1.46527193E+00
-23.27500E-03,+149.00448E-03,-1.46527193E+00
-23.25000E-03,+176.38530E-03,-1.40647683E+00
-23.22500E-03,-61.14273E-03,-1.46527193E+00
-23.20000E-03,-18.02864E-03,-1.38803021E+00
-23.17500E-03,+189.78487E-03,-1.49906170E+00
-23.15000E-03,+54.50389E-03,-1.41076804E+00
-23.12500E-03,+39.91658E-03,-1.46527193E+00
-23.10000E-03,-148.47853E-03,-1.49145107E+00
-23.07500E-03,-84.75829E-03,-1.58135045E+00
-23.05000E-03,+167.37098E-03,-1.45690547E+00
-23.02500E-03,+98.27977E-03,-1.42396558E+00
-23.00000E-03,+90.97915E-03,-1.44123839E+00
-22.97500E-03,+53.42413E-03,-1.46527193E+00
-22.95000E-03,-21.02413E-03,-1.52170547E+00
-22.92500E-03,+39.16074E-03,-1.38695045E+00
-22.90000E-03,+0.0E+00,-1.46527193E+00
-22.87500E-03,-57.71533E-03,-1.46527193E+00
-22.85000E-03,+12.65767E-03,-1.49058726E+00
-22.82500E-03,+29.93047E-03,-1.50228706E+00
-22.80000E-03,-7.71860E-03,-1.41806866E+00
-22.77500E-03,-66.94560E-03,-1.46280239E+00
-22.75000E-03,-104.28467E-03,-1.46527193E+00
-22.72500E-03,-133.89121E-03,-1.49734800E+00
-22.70000E-03,-52.79020E-03,-1.45111652E+00
-22.67500E-03,-132.27156E-03,-1.46559586E+00
-22.65000E-03,-16.09899E-03,-1.46527193E+00
-22.62500E-03,+35.71942E-03,-1.43254800E+00
-22.60000E-03,-236.88016E-03,-1.51676640E+00
-22.57500E-03,-255.03071E-03,-1.46527193E+00
-22.55000E-03,-38.41883E-03,-1.51312306E+00
-22.52500E-03,-5.78895E-03,-1.46527193E+00
-22.50000E-03,-281.50592E-03,-1.45196640E+00
-22.47500E-03,-181.00043E-03,-1.46527193E+00
-22.45000E-03,-73.39634E-03,-1.44080648E+00
-22.42500E-03,+77.02576E-03,-1.47535208E+00
-22.40000E-03,-223.14273E-03,-1.46527193E+00
-22.37500E-03,-182.49818E-03,-1.46527193E+00
-22.35000E-03,+116.92841E-03,-1.50883185E+00
-22.32500E-03,+57.48545E-03,-1.43898481E+00
-22.30000E-03,-262.61347E-03,-1.46527193E+00
-22.27500E-03,-327.34728E-03,-1.51570057E+00
-22.25000E-03,-104.94646E-03,-1.46527193E+00
-22.22500E-03,+31.84619E-03,-1.44113041E+00
-22.20000E-03,-307.25316E-03,-1.39832632E+00
-22.17500E-03,-174.14565E-03,-1.45486784E+00
-22.15000E-03,-152.58164E-03,-1.47686376E+00
-22.12500E-03,-290.73620E-03,-1.37537255E+00
-22.10000E-03,-239.44374E-03,-1.46527193E+00
-22.07500E-03,-297.07896E-03,-1.44017255E+00
-22.05000E-03,-29.20249E-03,-1.43544944E+00
-22.02500E-03,-166.19716E-03,-1.49251691E+00
-22.00000E-03,-193.10429E-03,-1.46784944E+00
-21.97500E-03,-83.27448E-03,-1.46527193E+00
-21.95000E-03,+86.87604E-03,-1.46527193E+00
-21.92500E-03,-228.49977E-03,-1.46527193E+00
-21.90000E-03,-398.21838E-03,-1.46440811E+00
-21.87500E-03,-166.73705E-03,-1.53221753E+00
-21.85000E-03,+28.98654E-03,-1.49810383E+00
-21.82500E-03,-174.42779E-03,-1.46527193E+00
-21.80000E-03,-254.07285E-03,-1.40004002E+00
-21.77500E-03,-182.83603E-03,-1.48425843E+00
-21.75000E-03,-223.12880E-03,-1.42901263E+00
-21.72500E-03,+53.53210E-03,-1.47868543E+00
-21.70000E-03,+74.66420E-03,-1.59144454E+00
-21.67500E-03,-123.40701E-03,-1.44413983E+00
-21.65000E-03,+124.02701E-03,-1.41700282E+00
-21.62500E-03,+66.94560E-03,-1.46527193E+00
-21.60000E-03,-170.81230E-03,-1.40433123E+00
-21.57500E-03,-17.50268E-03,-1.44199422E+00
-21.55000E-03,+281.93783E-03,-1.46527193E+00
-21.52500E-03,-48.70101E-03,-1.51397294E+00
-21.50000E-03,-160.08428E-03,-1.47342243E+00
-21.47500E-03,-32.19798E-03,-1.50679422E+00
-21.45000E-03,-11.60576E-03,-1.53221753E+00
-21.42500E-03,-158.97666E-03,-1.39832632E+00
-21.40000E-03,-72.11455E-03,-1.46527193E+00
-21.37500E-03,-224.45238E-03,-1.46527193E+00
-21.35000E-03,+90.31736E-03,-1.46527193E+00
-21.32500E-03,-171.85028E-03,-1.40315741E+00
-21.30000E-03,+0.0E+00,-1.46527193E+00
-21.27500E-03,-141.40779E-03,-1.43555741E+00
-21.25000E-03,-54.05806E-03,-1.48523022E+00
-21.22500E-03,-66.94560E-03,-1.46258644E+00
-21.20000E-03,-8.59634E-03,-1.46527193E+00
-21.17500E-03,+63.72024E-03,-1.46527193E+00
-21.15000E-03,-49.13292E-03,-1.46527193E+00
-21.12500E-03,-66.94560E-03,-1.53167765E+00
-21.10000E-03,-50.21269E-03,-1.51548461E+00
-21.07500E-03,+0.0E+00,-1.46527193E+00
-21.05000E-03,+0.0E+00,-1.44960485E+00
-21.02500E-03,-65.33988E-03,-1.40153776E+00
-21.00000E-03,+37.75704E-03,-1.44639341E+00
-20.97500E-03,+30.79428E-03,-1.42912060E+00
-20.95000E-03,-13.52148E-03,-1.47879341E+00
-20.92500E-03,+122.63724E-03,-1.46152060E+00
-20.90000E-03,-63.07238E-03,-1.49016928E+00
-20.87500E-03,+0.0E+00,-1.53221753E+00
-20.85000E-03,-11.37588E-03,-1.52084166E+00
-20.82500E-03,+110.30350E-03,-1.39832632E+00
-20.80000E-03,-46.33946E-03,-1.41893247E+00
-20.77500E-03,-66.94560E-03,-1.46527193E+00
-20.75000E-03,+30.02452E-03,-1.47450220E+00
-20.72500E-03,+310.60044E-03,-1.51613247E+00
-20.70000E-03,+74.26016E-03,-1.46527193E+00
-20.67500E-03,-103.40693E-03,-1.42268379E+00
-20.65000E-03,+313.47402E-03,-1.40541099E+00
-20.62500E-03,+186.27736E-03,-1.40851446E+00
-20.60000E-03,-39.48467E-03,-1.46527193E+00
-20.57500E-03,-313.13616E-03,-1.46527193E+00
-20.55000E-03,+404.41138E-03,-1.46033286E+00
-20.52500E-03,+174.38946E-03,-1.44060446E+00
-20.50000E-03,-431.28017E-03,-1.43566539E+00
-20.47500E-03,-441.80616E-03,-1.33138072E+00
-20.45000E-03,+429.51076E-03,-1.33417418E+00
-20.42500E-03,+175.45529E-03,-1.31690138E+00
-20.40000E-03,+66.16537E-03,-1.36313286E+00
-20.37500E-03,+610.95702E-03,-1.28235577E+00
-20.35000E-03,+656.49886E-03,-1.13248748E+00
-20.32500E-03,-132.55370E-03,-1.24736433E+00
-20.30000E-03,+40.69682E-03,-1.19663962E+00
-20.27500E-03,+184.66818E-03,-1.14631896E+00
-20.25000E-03,+710.94001E-03,-1.13204165E+00
-20.22500E-03,+366.62993E-03,-1.10113939E+00
-20.20000E-03,-51.57805E-03,-1.09450055E+00
-20.17500E-03,+105.43063E-03,-1.06359830E+00
-20.15000E-03,+71.95432E-03,-1.06724164E+00
-20.12500E-03,+284.64070E-03,-1.01756884E+00
-20.10000E-03,+334.26826E-03,-967.89604E-03
-20.07500E-03,+604.20676E-03,-985.16884E-03
-20.05000E-03,+824.72663E-03,-929.70709E-03
-20.02500E-03,+448.46238E-03,-885.82323E-03
-20.00000E-03,-338.07184E-03,-822.42693E-03
-19.97500E-03,+839.25132E-03,-929.70709E-03
-19.95000E-03,+959.04974E-03,-795.81588E-03
-19.92500E-03,+474.82962E-03,-795.81588E-03
-19.90000E-03,+733.72664E-03,-753.33572E-03
-19.87500E-03,+154.91188E-03,-669.11731E-03
-19.85000E-03,+1.00265145E+00,-785.73572E-03
-19.82500E-03,+115.90436E-03,-768.46292E-03
-19.80000E-03,-357.13144E-03,-706.55043E-03
-19.77500E-03,+1.23292420E+00,-656.87763E-03
-19.75000E-03,+1.09380477E+00,-649.69891E-03
-19.72500E-03,-462.96612E-03,-535.98194E-03
-19.70000E-03,+1.47280331E+00,-501.43634E-03
-19.67500E-03,+457.22598E-03,-525.13202E-03
-19.65000E-03,+1.05567153E+00,-422.88497E-03
-19.62500E-03,-343.31389E-03,-362.49808E-03
-19.60000E-03,-414.65868E-03,-461.08785E-03
-19.57500E-03,+1.71413146E+00,-393.38641E-03
-19.55000E-03,+981.68304E-03,-276.76800E-03
-19.52500E-03,+425.32051E-03,-326.56271E-03
-19.50000E-03,+933.96440E-03,-260.25104E-03
-19.47500E-03,+1.74638159E+00,-193.30543E-03
-19.45000E-03,+1.15879286E+00,-289.87150E-03
-19.42500E-03,-898.38428E-03,-229.24080E-03
-19.40000E-03,+531.88673E-03,-73.15165E-03
-19.37500E-03,+1.57818513E+00,-122.82446E-03
-19.35000E-03,+863.91868E-03,-13.27679E-03
-19.32500E-03,-549.13512E-03,-50.19788E-03
-19.30000E-03,+613.83762E-03,+129.83076E-03
-19.27500E-03,-90.89557E-03,+68.79601E-03
-19.25000E-03,+363.39409E-03,+9.44710E-03
-19.22500E-03,-229.92442E-03,+128.21111E-03
-19.20000E-03,+630.02710E-03,+141.42259E-03
-19.17500E-03,+1.07714149E+00,+267.48723E-03
-19.15000E-03,+820.34483E-03,+183.26882E-03
-19.12500E-03,-1.53802474E+00,+275.31380E-03
-19.10000E-03,+1.35489275E+00,+334.95878E-03
-19.07500E-03,+1.39720554E+00,+332.28723E-03
-19.05000E-03,-1.44243748E+00,+275.31380E-03
-19.02500E-03,+1.33384422E+00,+408.86715E-03
-19.00000E-03,+1.34887391E+00,+532.78618E-03
-18.97500E-03,+1.90804719E+00,+476.15062E-03
-18.95000E-03,+427.81088E-03,+476.15062E-03
-18.92500E-03,+2.46280412E+00,+549.19517E-03
-18.90000E-03,+1.68414528E+00,+670.96860E-03
-18.87500E-03,+1.60807025E+00,+595.77844E-03
-18.85000E-03,+494.08077E-03,+641.57802E-03
-18.82500E-03,+2.43084650E+00,+676.98743E-03
-18.80000E-03,+2.61562967E+00,+742.20541E-03
-18.77500E-03,+422.62800E-03,+778.06066E-03
-18.75000E-03,+1.29603480E+00,+776.77887E-03
-18.72500E-03,-1.21586390E+00,+845.84222E-03
-18.70000E-03,+293.71073E-03,+940.92448E-03
-18.67500E-03,+17.52698E-03,+714.09662E-03
-18.65000E-03,+2.13182396E+00,+851.41522E-03
-18.62500E-03,+2.58562600E+00,+877.82425E-03
-18.60000E-03,+2.41208977E+00,+1.00828806E+00
-18.57500E-03,+2.62409353E+00,+1.03241565E+00
-18.55000E-03,+2.91860545E+00,+1.11663406E+00
-18.52500E-03,-1.58066870E+00,+944.76985E-03
-18.50000E-03,+44.86255E-03,+1.14003367E+00
-18.47500E-03,-8.99003E-03,+1.01171546E+00
-18.45000E-03,+693.84494E-03,+1.15889826E+00
-18.42500E-03,+162.48763E-03,+1.14560667E+00
-18.40000E-03,+2.08333879E+00,+1.08637966E+00
-18.37500E-03,+411.63523E-03,+1.12864387E+00
-18.35000E-03,+1.51375797E+00,+1.18787087E+00
-18.32500E-03,+2.62070112E+00,+1.26468068E+00
-18.30000E-03,+2.17975154E+00,+1.33657928E+00
-18.27500E-03,+881.40042E-03,+1.34644348E+00
-18.25000E-03,+827.20663E-03,+1.25696208E+00
-18.22500E-03,+2.83150666E+00,+1.16139565E+00
-18.20000E-03,+2.55641638E+00,+1.22456208E+00
-18.17500E-03,-2.23434613E+00,+1.42176948E+00
-18.15000E-03,+1.57510953E+00,+1.46571952E+00
-18.12500E-03,+2.88162173E+00,+1.34956087E+00
-18.10000E-03,+1.98186842E+00,+1.37475430E+00
-18.07500E-03,+2.38527324E+00,+1.57870851E+00
-18.05000E-03,+1.72365791E+00,+1.51079111E+00
-18.02500E-03,+3.11923333E+00,+1.41241730E+00
-18.00000E-03,+1.87259588E+00,+1.59966644E+00
-17.97500E-03,+89.61011E-03,+1.48033469E+00
-17.95000E-03,+1.87892158E+00,+1.69982015E+00
-17.92500E-03,+2.38542991E+00,+1.67999769E+00
-17.90000E-03,+1.38509812E+00,+1.66272489E+00
-17.87500E-03,-343.03520E-03,+1.62321236E+00
-17.85000E-03,-1.31916285E+00,+1.65326474E+00
-17.82500E-03,+3.35338600E+00,+1.61090648E+00
-17.80000E-03,-643.36059E-03,+1.60905695E+00
-17.77500E-03,-1.08990379E+00,+1.66087536E+00
-17.75000E-03,+1.45761705E+00,+1.79144715E+00
-17.72500E-03,+1.45777005E+00,+1.55821034E+00
-17.70000E-03,-207.09244E-03,+1.68243937E+00
-17.67500E-03,-1.64146644E+00,+1.76119275E+00
-17.65000E-03,+100.07002E-03,+1.80540054E+00
-17.62500E-03,+2.73236977E+00,+1.68117151E+00
-17.60000E-03,+728.58533E-03,+1.83224147E+00
-17.57500E-03,-2.43721010E+00,+1.83242957E+00
-17.55000E-03,-2.12863336E+00,+1.74811711E+00
-17.52500E-03,+2.23507043E+00,+1.87225210E+00
-17.50000E-03,+990.73904E-03,+1.80217517E+00
-17.47500E-03,+607.41129E-03,+1.94796821E+00
-17.45000E-03,+2.41925132E+00,+1.69191345E+00
-17.42500E-03,+1.31804454E+00,+1.98019404E+00
-17.40000E-03,+2.30532520E+00,+1.76009906E+00
-17.37500E-03,-224.40001E-03,+1.95440502E+00
-17.35000E-03,+2.65532339E+00,+1.68439688E+00
-17.32500E-03,+2.34509180E+00,+2.10764844E+00
-17.30000E-03,-651.80349E-03,+1.90902342E+00
-17.27500E-03,-725.77125E-03,+1.94248926E+00
-17.25000E-03,+3.22742622E+00,+2.01266023E+00
-17.22500E-03,+1.44280654E+00,+1.98351346E+00
-17.20000E-03,-2.81171541E+00,+1.91546023E+00
-17.17500E-03,-526.44611E-03,+1.86580136E+00
-17.15000E-03,+3.73383003E+00,+2.07858179E+00
-17.12500E-03,+157.05381E-03,+1.83340136E+00
-17.10000E-03,+2.81022458E+00,+1.92189704E+00
-17.07500E-03,+1.90870552E+00,+2.01253833E+00
-17.05000E-03,+3.45350137E+00,+1.81827416E+00
-17.02500E-03,+1.74653481E+00,+2.06236089E+00
-17.00000E-03,+3.77305706E+00,+2.06222506E+00
-16.97500E-03,+2.72548723E+00,+1.96823650E+00
-16.95000E-03,+2.62681022E+00,+2.01054249E+00
-16.92500E-03,+2.43170318E+00,+2.06021529E+00
-16.90000E-03,+892.98901E-03,+1.96181362E+00
-16.87500E-03,-1.05522937E+00,+1.92941362E+00
-16.85000E-03,+1.47510202E+00,+2.00839688E+00
-16.82500E-03,-62.75557E-03,+1.83983817E+00
-16.80000E-03,-2.40229532E+00,+1.83996007E+00
-16.77500E-03,+3.28737774E+00,+1.88963287E+00
-16.75000E-03,+453.04955E-03,+1.93930568E+00
-16.72500E-03,+2.06460301E+00,+1.90892937E+00
-16.70000E-03,+914.97445E-03,+1.96908638E+00
-16.67500E-03,-433.86124E-03,+1.93799603E+00
-16.65000E-03,+867.15798E-03,+2.01589953E+00
-16.62500E-03,-559.37195E-03,+1.87319603E+00
-16.60000E-03,-2.08508056E+00,+1.81506272E+00
-16.57500E-03,+3.87979043E+00,+1.99923280E+00
-16.55000E-03,-367.92921E-03,+1.78993548E+00
-16.52500E-03,+1.54252856E+00,+1.93991175E+00
-16.50000E-03,-3.20405425E+00,+1.88200832E+00
-16.47500E-03,+3.42221634E+00,+1.68354699E+00
-16.45000E-03,+2.03566863E+00,+1.76420217E+00
-16.42500E-03,-256.51819E-03,+1.71429949E+00
-16.40000E-03,+1.90873716E+00,+1.91632404E+00
-16.37500E-03,+3.81579485E+00,+1.94608035E+00
-16.35000E-03,+1.57800740E+00,+1.66891789E+00
-16.32500E-03,+363.94077E-03,+1.81100139E+00
-16.30000E-03,+3.38301716E+00,+1.73394777E+00
-16.27500E-03,+2.46545807E+00,+1.68427497E+00
-16.25000E-03,+354.96478E-03,+1.56765656E+00
-16.22500E-03,-840.49489E-03,+1.65187497E+00
-16.20000E-03,+694.52077E-03,+1.73609338E+00
-16.17500E-03,+804.71953E-03,+1.73761898E+00
-16.15000E-03,+1.12443525E+00,+1.83696458E+00
-16.12500E-03,+1.57102725E+00,+1.66666431E+00
-16.10000E-03,+2.76334200E+00,+1.78542832E+00
-16.07500E-03,+2.53386654E+00,+1.50251870E+00
-16.05000E-03,-1.75126505E+00,+1.57194777E+00
-16.02500E-03,-2.31570834E+00,+1.58922057E+00
-16.00000E-03,-710.55691E-03,+1.53954777E+00
-15.97500E-03,+2.78538628E+00,+1.66209096E+00
-15.95000E-03,-1.96962895E+00,+1.52046722E+00
-15.92500E-03,+653.10990E-03,+1.54564672E+00
-15.90000E-03,-1.00447658E+00,+1.54728030E+00
-15.87500E-03,-216.68508E-03,+1.43676084E+00
-15.85000E-03,+1.34010319E+00,+1.51832162E+00
-15.82500E-03,-1.04681389E+00,+1.43410321E+00
-15.80000E-03,-890.62043E-03,+1.53695633E+00
-15.77500E-03,+1.00586624E+00,+1.41338909E+00
-15.75000E-03,+534.13685E-03,+1.30586512E+00
-15.72500E-03,-867.86523E-03,+1.29073792E+00
-15.70000E-03,-421.10942E-03,+1.27949788E+00
-15.67500E-03,+157.39869E-03,+1.22852935E+00
-15.65000E-03,-146.18683E-03,+1.17885655E+00
-15.62500E-03,+1.70498844E+00,+1.29717473E+00
-15.60000E-03,+32.10036E-03,+1.21255227E+00
-15.57500E-03,+1.55164707E+00,+1.31019811E+00
-15.55000E-03,-97.70857E-03,+1.11405655E+00
-15.52500E-03,+2.47985060E+00,+1.02599277E+00
-15.50000E-03,+1.45392468E+00,+1.27350690E+00
-15.47500E-03,+1.20068768E+00,+1.21869301E+00
-15.45000E-03,+2.51267549E+00,+1.09493422E+00
-15.42500E-03,+1.89643474E+00,+999.58375E-03
-15.40000E-03,+2.42099255E+00,+955.05203E-03
-15.37500E-03,-804.82762E-03,+967.18374E-03
-15.35000E-03,-333.55788E-03,+984.45655E-03
-15.32500E-03,+2.22549216E+00,+1.03871663E+00
-15.30000E-03,+2.26384804E+00,+810.87864E-03
-15.27500E-03,-801.74165E-03,+859.99763E-03
-15.25000E-03,-1.03762205E+00,+869.42993E-03
-15.22500E-03,-1.81476922E+00,+751.77354E-03
-15.20000E-03,+657.94769E-03,+686.41973E-03
-15.17500E-03,+514.71121E-03,+824.41405E-03
-15.15000E-03,+293.23002E-03,+764.94323E-03
-15.12500E-03,+2.17794401E+00,+676.98743E-03
-15.10000E-03,+1.87241480E+00,+764.56704E-03
-15.07500E-03,+213.73473E-03,+571.94692E-03
-15.05000E-03,-1.23903698E+00,+630.86393E-03
-15.02500E-03,+2.43292256E+00,+606.49253E-03
-15.00000E-03,+314.66511E-03,+436.65202E-03
-14.97500E-03,+1.07352600E+00,+471.19762E-03
-14.95000E-03,-1.87908160E+00,+457.47412E-03
-14.92500E-03,+2.37030650E+00,+540.28883E-03
-14.90000E-03,+1.88089971E+00,+460.28151E-03
-14.87500E-03,+1.35016251E+00,+442.34692E-03
-14.85000E-03,+1.18675557E+00,+376.14322E-03
-14.82500E-03,+1.96162799E+00,+340.77559E-03
-14.80000E-03,-437.46626E-03,+324.24470E-03
-14.77500E-03,+1.30463125E+00,+176.71010E-03
-14.75000E-03,+1.03514918E+00,+246.54322E-03
-14.72500E-03,+1.95457118E+00,+138.53508E-03
-14.70000E-03,+203.46993E-03,+74.47699E-03
-14.67500E-03,+524.06360E-03,+111.91010E-03
-14.65000E-03,-185.08605E-03,+62.23730E-03
-14.62500E-03,+761.07949E-03,+131.35636E-03
-14.60000E-03,-423.92383E-03,-14.80239E-03
-14.57500E-03,+411.38116E-03,+19.74321E-03
-14.55000E-03,+1.27892591E+00,-2.56270E-03
-14.52500E-03,+1.41988063E+00,-66.59294E-03
-14.50000E-03,+498.78293E-03,-235.79952E-03
-14.47500E-03,-163.77978E-03,-151.58111E-03
-14.45000E-03,+1.61341002E+00,-209.20240E-03
-14.42500E-03,+1.34299070E+00,-260.25104E-03
-14.40000E-03,-75.26337E-03,-260.25104E-03
-14.37500E-03,+1.04831530E+00,-371.06657E-03
-14.35000E-03,-232.54015E-03,-338.80240E-03
-14.32500E-03,-286.74808E-03,-449.61793E-03
-14.30000E-03,+293.98931E-03,-355.93937E-03
-14.27500E-03,+1.24688105E+00,-461.08785E-03
-14.25000E-03,+1.28882488E+00,-401.45680E-03
-14.22500E-03,+996.25989E-03,-461.08785E-03
-14.20000E-03,-993.97154E-03,-528.03346E-03
-14.17500E-03,+1.26617409E+00,-613.76354E-03
-14.15000E-03,+1.06054797E+00,-593.46739E-03
-14.12500E-03,+606.09797E-03,-610.74019E-03
-14.10000E-03,+173.94708E-03,-694.95860E-03
