x-axis,1,2
second,Volt,Volt
-25.00000E-03,-192.26884E-03,+2.06216094E+00
-24.97500E-03,-191.26382E-03,+3.23804032E+00
-24.95000E-03,-190.25879E-03,+2.06216094E+00
-24.92500E-03,-191.76633E-03,+3.21291469E+00
-24.90000E-03,-190.25879E-03,+2.06216094E+00
-24.87500E-03,-190.76131E-03,+3.25311570E+00
-24.85000E-03,-189.25377E-03,+2.04206043E+00
-24.82500E-03,-191.76633E-03,+3.24306545E+00
-24.80000E-03,-188.24874E-03,+2.06216094E+00
-24.77500E-03,-188.24874E-03,+3.23804032E+00
-24.75000E-03,-191.26382E-03,+2.04206043E+00
-24.72500E-03,-189.25377E-03,+3.24306545E+00
-24.70000E-03,-188.24874E-03,+2.04206043E+00
-24.67500E-03,-192.26884E-03,+3.23301519E+00
-24.65000E-03,-189.25377E-03,+2.05211068E+00
-24.62500E-03,-190.76131E-03,+3.21291469E+00
-24.60000E-03,-188.24874E-03,+2.06216094E+00
-24.57500E-03,-189.75628E-03,+3.22799007E+00
-24.55000E-03,-190.25879E-03,+2.04206043E+00
-24.52500E-03,-190.76131E-03,+3.20788957E+00
-24.50000E-03,-190.25879E-03,+2.04206043E+00
-24.47500E-03,-191.76633E-03,+3.24306545E+00
-24.45000E-03,-191.26382E-03,+2.06216094E+00
-24.42500E-03,-189.25377E-03,+3.21793982E+00
-24.40000E-03,-188.24874E-03,+2.04206043E+00
-24.37500E-03,-190.25879E-03,+3.22799007E+00
-24.35000E-03,-190.25879E-03,+2.07221119E+00
-24.32500E-03,-190.25879E-03,+3.23301519E+00
-24.30000E-03,-188.24874E-03,+2.04206043E+00
-24.27500E-03,-190.76131E-03,+3.23301519E+00
-24.25000E-03,-189.25377E-03,+2.06216094E+00
-24.22500E-03,-188.75126E-03,+3.22799007E+00
-24.20000E-03,-190.25879E-03,+2.06216094E+00
-24.17500E-03,-189.25377E-03,+3.24306545E+00
-24.15000E-03,-190.25879E-03,+2.05211068E+00
-24.12500E-03,-186.74121E-03,+3.22799007E+00
-24.10000E-03,-188.24874E-03,+2.02195993E+00
-24.07500E-03,-189.25377E-03,+3.22799007E+00
-24.05000E-03,-188.24874E-03,+2.06216094E+00
-24.02500E-03,-186.74121E-03,+3.24306545E+00
-24.00000E-03,-188.24874E-03,+2.06216094E+00
-23.97500E-03,-190.25879E-03,+3.22799007E+00
-23.95000E-03,-188.24874E-03,+2.07221119E+00
-23.92500E-03,-188.24874E-03,+3.21291469E+00
-23.90000E-03,-188.24874E-03,+2.04206043E+00
