x-axis,1,3
second,Volt,Volt
-25.00000E-03,-116.63185E-03,-1.20502089E+00
-24.97500E-03,-13.44E-06,-1.27411210E+00
-24.95000E-03,-51.83185E-03,-446.73130E-03
-24.92500E-03,-138.19586E-03,+58.57915E-03
-24.90000E-03,+73.47695E-03,+634.69449E-03
-24.87500E-03,-2.15905E-03,-29.60654E-03
-24.85000E-03,-86.37745E-03,-1.20051373E+00
-24.82500E-03,-49.68625E-03,-1.37913868E+00
-24.80000E-03,+4.38574E-03,+803.34726E-03
-24.77500E-03,-49.68625E-03,+832.64380E-03
-24.75000E-03,-99.25107E-03,+626.54399E-03
-24.72500E-03,+73.36897E-03,-963.51166E-03
-24.70000E-03,-56.12306E-03,+234.30265E-03
-24.67500E-03,-97.10547E-03,-582.99799E-03
-24.65000E-03,-64.70547E-03,-1.62578899E+00
-24.62500E-03,-134.01263E-03,-740.89489E-03
-24.60000E-03,-116.63185E-03,-1.33548471E+00
-24.57500E-03,-60.30628E-03,+478.29534E-03
-24.55000E-03,-112.12469E-03,+1.08915832E+00
-24.52500E-03,-116.63185E-03,-22.62985E-03
-24.50000E-03,-14.92469E-03,+1.18356486E+00
-24.47500E-03,-144.63267E-03,-819.12232E-03
-24.45000E-03,-116.63185E-03,-1.39190432E+00
-24.42500E-03,-107.83348E-03,-1.52846709E+00
-24.40000E-03,-49.68625E-03,-260.07775E-03
-24.37500E-03,-153.43103E-03,-100.62740E-03
-24.35000E-03,-77.57909E-03,-641.54928E-03
-24.32500E-03,-181.32388E-03,-1.36463148E+00
-24.30000E-03,-131.65107E-03,+456.16359E-03
-24.27500E-03,-146.56232E-03,-144.15946E-03
-24.25000E-03,-215.76150E-03,-1.47471903E+00
-24.22500E-03,-183.46948E-03,+200.51289E-03
-24.20000E-03,-34.23512E-03,+252.35915E-03
-24.17500E-03,-187.43676E-03,-772.76893E-03
-24.15000E-03,-153.10710E-03,-1.10671326E+00
-24.12500E-03,+11.14648E-03,+428.16278E-03
-24.10000E-03,-88.30710E-03,-478.91534E-03
-24.07500E-03,-49.68625E-03,+302.13993E-03
-24.05000E-03,-252.02080E-03,-506.78033E-03
-24.02500E-03,-58.05271E-03,+560.67815E-03
-24.00000E-03,-205.03349E-03,+98.71168E-03
-23.97500E-03,-116.63185E-03,-1.23987649E+00
-23.95000E-03,-261.46703E-03,-341.13698E-03
-23.92500E-03,-122.96068E-03,-642.45488E-03
-23.90000E-03,-116.63185E-03,+375.10437E-03
-23.87500E-03,-157.50629E-03,-151.56806E-03
-23.85000E-03,-174.77909E-03,-1.34121794E+00
-23.82500E-03,-175.10302E-03,-1.43465615E+00
-23.80000E-03,-168.12633E-03,-61.80451E-03
-23.77500E-03,-135.72633E-03,-984.85972E-03
-23.75000E-03,-16.00445E-03,-510.20772E-03
-23.72500E-03,-137.87193E-03,-55.38163E-03
-23.70000E-03,-172.41753E-03,-825.68103E-03
-23.67500E-03,-73.07193E-03,-645.16477E-03
-23.65000E-03,-58.70056E-03,-1.52039670E+00
